GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long
1174893306,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,UAF,TERRORIST,,,,,,UAF,,,0,190,190,19,4,-10.0,8,1,8,-4.59926663174437,4,"Barqa, Mohafazat Baalbek-Hermel, Lebanon",LE,LE11,34.1711,36.1425,-801366,4,"Barqa, Mohafazat Baalbek-Hermel, Lebanon",LE,LE11,34.1711,36.1425,-801366,4,"Barqa, Mohafazat Baalbek-Hermel, Lebanon",LE,LE11,34.1711,36.1425,-801366,20240510,https://www.globalsecurity.org/military/world/war/operation-iron-swords-2024-05-09.htm
1174898079,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-8.53242320819112,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240510,https://www.iraqinews.com/arab-world-news/lebanon-security-source-says-five-killed-in-israeli-strikes-on-south/
1174898080,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-8.53242320819112,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20240510,https://www.iraqinews.com/arab-world-news/lebanon-security-source-says-five-killed-in-israeli-strikes-on-south/
1174899141,20240510,202405,2024,2024.3562,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,0,141,141,14,3,-6.5,10,1,10,-5.48387096774194,0,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20240510,https://www.siasat.com/ai-express-operations-slowly-improving-expects-normalcy-in-next-2-days-official-3023655/
1174899142,20240510,202405,2024,2024.3562,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,141,141,14,3,-6.5,110,6,110,-5.61181591600847,0,,,,,,,1,India,IN,IN,20.0,77.0,IN,1,India,IN,IN,20.0,77.0,IN,20240510,https://indianexpress.com/article/business/aviation/air-india-express-cabin-crew-protest-flight-operation-tata-group-9319717/
1174901929,20240510,202405,2024,2024.3562,SEN,DAKAR,SEN,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,182,182,18,4,-9.5,15,2,15,-1.82051282051282,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8.0,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8.0,-1064708,4,"Bamako, Bamako, Mali",ML,ML01,12.65,-8.0,-1064708,20240510,https://www.en.etemaaddaily.com/world/international/boeing-737-skids-off-runway-in-senegal-airport-injuring-10-people:152858
1174903009,20240510,202405,2024,2024.3562,BUS,AIRLINE,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,186,186,18,4,-10.0,4,1,4,2.46125797629899,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,20240510,https://www.hometownfocus.us/articles/an-occasional-saturday-night-special/
1174905281,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,190,190,19,4,-10.0,20,2,20,-6.08698530385277,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240510,https://www.israelnationalnews.com/news/389729
1174905282,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,UAF,TERRORIST,,,,,,UAF,,,1,190,190,19,4,-10.0,30,2,20,-6.08698530385277,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240510,https://www.israelnationalnews.com/news/389729
1174909227,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,SDN,SUDAN,SDN,,,,,,,,1,203,203,20,4,-10.0,10,1,10,-5.79710144927536,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,13.5,23.5,-17505,4,"El Geneina, Gharb Darfur, Sudan",SU,SU47,13.45,22.45,-1936,20240510,https://english.aawsat.com/arab-world/5009771-rsf-accused-%E2%80%98ethnic-cleansing%E2%80%99-sudan%E2%80%99s-darfur
1174915067,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,MLI,MALI,MLI,,,,,,,,1,190,190,19,4,-10.0,4,2,4,-5.82530372852954,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,20240510,https://iafrica.com/hrw-documents-serious-abuses-by-militia-in-mali/
1174915069,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,MOS,ISLAM,,,,MOS,,,,,1,190,190,19,4,-10.0,20,2,20,-5.82530372852954,4,"Segou, Séu, Mali",ML,ML05,13.4317,-6.2157,-1073839,4,"Segou, Séu, Mali",ML,ML05,13.4317,-6.2157,-1073839,4,"Segou, Séu, Mali",ML,ML05,13.4317,-6.2157,-1073839,20240510,https://iafrica.com/hrw-documents-serious-abuses-by-militia-in-mali/
1174915070,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,UAF,MILITIA,,,,,,UAF,,,1,190,190,19,4,-10.0,12,2,12,-5.82530372852954,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Kalala, Séu, Mali",ML,ML05,13.7517,-5.11416,-1069412,4,"Kalala, Séu, Mali",ML,ML05,13.7517,-5.11416,-1069412,20240510,https://iafrica.com/hrw-documents-serious-abuses-by-militia-in-mali/
1174915071,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,UAF,MILITIA,,,,,,UAF,,,1,190,190,19,4,-10.0,4,2,4,-5.82530372852954,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Kalala, Séu, Mali",ML,ML05,13.7517,-5.11416,-1069412,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,20240510,https://iafrica.com/hrw-documents-serious-abuses-by-militia-in-mali/
1174915072,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,UAF,MILITIA,,,,,,UAF,,,1,190,190,19,4,-10.0,4,2,4,-5.82530372852954,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,4,"Mopti, Mopti, Mali",ML,ML04,14.4891,-4.19283,-1071966,20240510,https://iafrica.com/hrw-documents-serious-abuses-by-militia-in-mali/
1174923134,20240510,202405,2024,2024.3562,MEX,MEXICO,MEX,,,,,,,,MNCUSA,SOUTHWEST AIRLINES,USA,,,,,MNC,,,1,192,192,19,4,-9.5,5,1,5,0.0,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20240510,https://www.news18.com/viral/woman-shocks-passengers-after-she-was-spotted-sleeping-in-planes-luggage-compartment-8885090.html
1174924406,20240510,202405,2024,2024.3562,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,0,141,141,14,3,-6.5,20,2,20,-5.33812836271133,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20240510,https://www.hindustantimes.com/business/ai-express-cancels-75-flights-on-friday-expects-normal-ops-by-sunday-official-101715330831485.html
1174925415,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,,,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-5.30543933054393,4,"Batticaloa, Eastern, Sri Lanka",CE,CE37,7.7102,81.6924,-2213706,0,,,,,,,4,"Batticaloa, Eastern, Sri Lanka",CE,CE37,7.7102,81.6924,-2213706,20240510,https://www.tamilguardian.com/content/15-years-today-thousands-killed-one-day
1174929972,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,190,190,19,4,-10.0,10,1,10,-7.2289156626506,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,20240510,http://www.israelnationalnews.com/news/389729
1174929973,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,UAF,TERRORIST,,,,,,UAF,,,1,190,190,19,4,-10.0,10,1,10,-7.2289156626506,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,4,"Rafah, Gaza Strip (general), Gaza Strip",GZ,GZ00,31.3292,34.2311,10420173,20240510,http://www.israelnationalnews.com/news/389729
1174930160,20240510,202405,2024,2024.3562,SEN,SENEGAL,SEN,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,182,182,18,4,-9.5,3,1,3,-4.09638554216867,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,20240510,https://jamaica-gleaner.com/article/world-news/20240510/boeing-737-catches-fire-skids-runway-injuring-10
1174932759,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,1,180,180,18,4,-9.0,10,1,10,-2.78372591006424,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240510,https://www.globalsecurity.org/military/library/news/2024/05/mil-240509-idf01.htm
1174944967,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,CVL,CIVILIAN,,,,,,CVL,,,1,190,190,19,4,-10.0,10,1,10,-9.93975903614458,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,20240510,https://www.justiceinfo.net/en/131759-jihadists-and-ethnic-militia-killed-45-mali-civilians-hrw.html
1174944968,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,MLI,MALI,MLI,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-9.93975903614458,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,4,"Boura, Séu, Mali",ML,ML05,13.0921,-4.7351,10344088,20240510,https://www.justiceinfo.net/en/131759-jihadists-and-ethnic-militia-killed-45-mali-civilians-hrw.html
1174951860,20240510,202405,2024,2024.3562,MED,MEDIA,,,,,,MED,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,173,173,17,4,-5.0,10,1,10,3.0448717948718,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240510,https://dailycaller.com/2024/05/10/senate-federal-aviation-administration-reaauthorization-house-key-dealine/
1174954185,20240510,202405,2024,2024.3562,MIL,FIGHTER JET,,,,,,MIL,,,BGD,BANGLADESH,BGD,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-2.34741784037558,4,"Karnaphuli River, Chittagong, Bangladesh",BG,BG84,22.2209,91.8066,-2724466,4,"Karnaphuli River, Chittagong, Bangladesh",BG,BG84,22.2209,91.8066,-2724466,4,"Karnaphuli River, Chittagong, Bangladesh",BG,BG84,22.2209,91.8066,-2724466,20240510,https://www.thedailystar.net/news/bangladesh/accidents-fires/news/pilot-asim-jawad-laid-rest-manikganj-3606786
1174955731,20240510,202405,2024,2024.3562,,,,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,141,141,14,3,-6.5,8,1,8,-4.5220377790498,0,,,,,,,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240510,https://www.bnnbloomberg.ca/senegal-s-fake-news-law-crushed-dissent-and-helped-elect-a-president-1.2071422
1174955732,20240510,202405,2024,2024.3562,,,,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,141,141,14,3,-6.5,2,1,2,-4.5220377790498,0,,,,,,,1,Senegal,SG,SG,14.0,-14.0,SG,1,Senegal,SG,SG,14.0,-14.0,SG,20240510,https://www.bnnbloomberg.ca/senegal-s-fake-news-law-crushed-dissent-and-helped-elect-a-president-1.2071422
1174973724,20240510,202405,2024,2024.3562,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,-4.7244094488189,0,,,,,,,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20240510,https://www.eenews.net/articles/airlines-clash-with-eu-over-ads-for-low-carbon-flights/
1174973937,20240510,202405,2024,2024.3562,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.7244094488189,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,0,,,,,,,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20240510,https://www.eenews.net/articles/airlines-clash-with-eu-over-ads-for-low-carbon-flights/
1174976010,20240510,202405,2024,2024.3562,SEN,SENEGAL,SEN,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,182,182,18,4,-9.5,6,1,6,-3.54609929078014,4,"Dakar, Dakar, Senegal",SG,SG01,14.7367,-17.6339,-2266494,1,Morocco,MO,MO,32.0,-5.0,MO,4,"Dakar, Dakar, Senegal",SG,SG01,14.7367,-17.6339,-2266494,20240510,https://www.iraqinews.com/business/boeing-passenger-plane-exits-runway-in-senegal-injuring-11/
1174976011,20240510,202405,2024,2024.3562,SEN,SENEGAL,SEN,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,182,182,18,4,-9.5,2,1,2,-3.54609929078014,1,Morocco,MO,MO,32.0,-5.0,MO,4,"Dakar, Dakar, Senegal",SG,SG01,14.7367,-17.6339,-2266494,1,Morocco,MO,MO,32.0,-5.0,MO,20240510,https://www.iraqinews.com/business/boeing-passenger-plane-exits-runway-in-senegal-injuring-11/
1174976012,20240510,202405,2024,2024.3562,SEN,SENEGAL,SEN,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,1,182,182,18,4,-9.5,2,1,2,-3.54609929078014,1,Morocco,MO,MO,32.0,-5.0,MO,1,Morocco,MO,MO,32.0,-5.0,MO,4,"Dakar, Dakar, Senegal",SG,SG01,14.7367,-17.6339,-2266494,20240510,https://www.iraqinews.com/business/boeing-passenger-plane-exits-runway-in-senegal-injuring-11/
1174997641,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,GBR,BRITISH,GBR,,,,,,,,1,172,172,17,4,-5.0,5,1,5,-3.1936127744511,1,Germany,GM,GM,51.5,10.5,GM,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20240510,https://www.middleeasteye.net/news/hrw-called-germany-explain-ban-palestinian-surgeon-ghassan-abu-sittah-europe
1175021905,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,CVL,VILLAGER,,,,,,CVL,,,1,190,190,19,4,-10.0,2,1,2,-6.80473372781065,4,"Ouagadougou, Kadiogo, Burkina Faso",UV,UV53,12.3703,-1.52472,-1721728,4,"Ouagadougou, Kadiogo, Burkina Faso",UV,UV53,12.3703,-1.52472,-1721728,4,"Ouagadougou, Kadiogo, Burkina Faso",UV,UV53,12.3703,-1.52472,-1721728,20240510,https://briefly.co.za/business-economy/technology/185653-junta-led-burkina-faso-suspends-bbc-voice-america-weeks/
1175026407,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,,,,,,,,,,,0,203,203,20,4,-10.0,2,1,2,-7.9155672823219,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,0,,,,,,,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,13.5,23.5,-17505,20240510,https://www.al-monitor.com/originals/2024/05/sudan-war-rages-amid-reports-ethnic-cleansing-children-piled-and-shot
1175026517,20240510,202405,2024,2024.3562,SDN,SUDAN,SDN,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,203,203,20,4,-10.0,4,1,4,-7.9155672823219,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,20240510,https://www.al-monitor.com/originals/2024/05/sudan-war-rages-amid-reports-ethnic-cleansing-children-piled-and-shot
1175026518,20240510,202405,2024,2024.3562,SDN,SUDAN,SDN,,,,,,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,0,203,203,20,4,-10.0,4,1,4,-7.9155672823219,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,4,"El-Fasher, Shamal Darfur, Sudan",SU,SU55,13.6333,25.35,-1684,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,13.5,23.5,-17505,20240510,https://www.al-monitor.com/originals/2024/05/sudan-war-rages-amid-reports-ethnic-cleansing-children-piled-and-shot
1175050317,20240510,202405,2024,2024.3562,RUS,RUSSIA,RUS,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,182,182,18,4,-9.5,2,1,2,-6.13636363636364,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240510,https://www.bignewsnetwork.com/news/274363042/multiple-plane-mishaps-revive-boeing-scrutiny
1175053215,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,PRK,NORTH KOREA,PRK,,,,,,,,0,172,172,17,4,-5.0,1,1,1,-9.75609756097566,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,20240510,https://reliefweb.int/report/democratic-peoples-republic-korea/china-forcibly-returns-60-refugees-north-korea-enzhko
1175053216,20240510,202405,2024,2024.3562,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,PRK,PYONGYANG,PRK,,,,,,,,0,172,172,17,4,-5.0,7,1,7,-9.75609756097566,5,"Liaoning, Liaoning, China",CH,CH19,41.0,123.0,-1914920,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,4,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,20240510,https://reliefweb.int/report/democratic-peoples-republic-korea/china-forcibly-returns-60-refugees-north-korea-enzhko
1175061415,20240511,202405,2024,2024.3589,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,190,190,19,4,-10.0,10,1,10,-2.12464589235127,0,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20240511,https://au.news.yahoo.com/jetstar-loophole-prompts-bizarre-battle-as-passenger-books-58-free-flights-233327616.html
1175061685,20240511,202405,2024,2024.3589,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,190,190,19,4,-10.0,16,2,16,-3.05748618680441,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,0,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20240511,https://au.news.yahoo.com/jetstar-loophole-prompts-bizarre-battle-as-passenger-books-58-free-flights-233327616.html
1175062726,20240511,202405,2024,2024.3589,RUS,RUSSIA,RUS,,,,,,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,182,182,18,4,-9.5,4,1,4,-6.12940630797774,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240511,https://www.sierraleonetimes.com/news/274363042/multiple-plane-mishaps-revive-boeing-scrutiny
1175075707,20240511,202405,2024,2024.3589,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,0,192,192,19,4,-9.5,1,1,1,-1.48698884758365,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240511,https://www.theglobeandmail.com/politics/article-ottawa-holds-first-talks-with-provinces-about-reducing-temporary/
1175075708,20240511,202405,2024,2024.3589,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,0,192,192,19,4,-9.5,1,1,1,-1.48698884758365,1,Ukraine,UP,UP,49.0,32.0,UP,0,,,,,,,1,Ukraine,UP,UP,49.0,32.0,UP,20240511,https://www.theglobeandmail.com/politics/article-ottawa-holds-first-talks-with-provinces-about-reducing-temporary/
1175087383,20240511,202405,2024,2024.3589,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,141,141,14,3,-6.5,41,9,41,-8.6088134031864,0,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20240511,https://www.dawn.com/news/1832796/pia-staff-forgets-to-put-boys-body-on-plane
1175087905,20240511,202405,2024,2024.3589,PAK,PAKISTAN,PAK,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,141,141,14,3,-6.5,3,1,3,-4.75382003395586,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20240511,https://www.dawn.com/news/1832796/pia-staff-forgets-to-put-boys-body-on-plane
1175087906,20240511,202405,2024,2024.3589,PAK,PAKISTAN,PAK,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,141,141,14,3,-6.5,1,1,1,-4.75382003395586,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Skardu, Northern Areas, Pakistan",PK,PK07,35.2885,75.6333,-2774916,4,"Skardu, Northern Areas, Pakistan",PK,PK07,35.2885,75.6333,-2774916,20240511,https://www.dawn.com/news/1832796/pia-staff-forgets-to-put-boys-body-on-plane
1175088648,20240511,202405,2024,2024.3589,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,170,170,17,4,-7.0,10,1,10,1.33333333333333,0,,,,,,,0,,,,,,,0,,,,,,,20240511,https://biztoc.com/x/4796af5652d12633
1175089182,20240511,202405,2024,2024.3589,ITA,ITALIAN,ITA,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,173,173,17,4,-5.0,4,1,4,-9.35960591133005,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,20240511,https://timesofindia.indiatimes.com/city/ranchi/police-seize-cash-from-car-in-jsr/articleshow/110022404.cms
1175089183,20240511,202405,2024,2024.3589,ITACOP,ITALIAN,ITA,,,,,COP,,,BUS,AIRLINE,,,,,,BUS,,,1,173,173,17,4,-5.0,6,1,6,-9.35960591133005,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,4,"Ustica, Sicilia, Italy",IT,IT15,38.7,13.1833,-131557,20240511,https://timesofindia.indiatimes.com/city/ranchi/police-seize-cash-from-car-in-jsr/articleshow/110022404.cms
